"","YEAR","SERIAL","PERNUM","STATEFIP","SEX","AGE","RELATE","MOMLOC","POPLOC","NCHILD","MARST","married_dummy","RACE","HISPAN","EDUC","hs_binary","HHINCOME","inc_3cat","NUMPREC","FAMSIZE","GQ","PERWT"
"2093",2010,186215,4,6,2,15,3,2,1,0,6,0,1,1,3,"Less than High School",127000,"$20,000+",5,5,1,63
"2094",2010,186215,5,6,2,84,6,0,0,1,5,0,1,1,1,"Less than High School",127000,"$20,000+",5,5,1,85
"2095",2010,186307,1,6,1,80,1,0,0,2,1,1,2,1,1,"Less than High School",17500,"< $20,000",4,4,1,61
"2096",2010,186307,2,6,2,79,2,0,0,2,1,1,2,1,1,"Less than High School",17500,"< $20,000",4,4,1,67
"2097",2010,186307,3,6,1,55,3,2,1,0,6,0,2,1,4,"Less than High School",17500,"< $20,000",4,4,1,81
"2098",2010,186307,4,6,1,43,3,2,1,0,4,0,2,1,4,"Less than High School",17500,"< $20,000",4,4,1,72
"2099",2010,186313,1,6,1,58,1,5,0,2,1,1,1,1,2,"Less than High School",68200,"$20,000+",5,5,1,87
"2100",2010,186313,2,6,2,59,2,0,0,2,1,1,1,1,2,"Less than High School",68200,"$20,000+",5,5,1,81
"2101",2010,186313,3,6,1,26,3,2,1,0,6,0,1,1,3,"Less than High School",68200,"$20,000+",5,5,1,100
"2102",2010,186313,4,6,2,19,3,2,1,0,6,0,1,1,6,"High School or More",68200,"$20,000+",5,5,1,83
"2103",2010,186313,5,6,2,83,5,0,0,1,4,0,1,1,2,"Less than High School",68200,"$20,000+",5,5,1,111
"2104",2010,186327,1,6,1,58,1,2,0,0,4,0,1,1,6,"High School or More",40200,"$20,000+",2,2,1,66
"2105",2010,186327,2,6,2,85,5,0,0,1,5,0,1,1,4,"Less than High School",40200,"$20,000+",2,2,1,71
"2106",2010,186767,1,6,1,82,1,0,0,1,5,0,7,1,7,"High School or More",17000,"< $20,000",2,2,1,142
"2107",2010,186767,2,6,2,52,3,0,1,0,6,0,7,1,10,"High School or More",17000,"< $20,000",2,2,1,198
"2108",2010,186832,1,6,1,80,1,0,0,1,1,1,7,1,4,"Less than High School",67300,"$20,000+",3,3,1,142
"2109",2010,186832,2,6,2,79,2,0,0,1,1,1,7,1,5,"Less than High School",67300,"$20,000+",3,3,1,86
"2110",2010,186832,3,6,1,41,3,2,1,0,6,0,7,1,7,"High School or More",67300,"$20,000+",3,3,1,183
"2111",2010,187039,1,6,1,81,1,0,0,1,1,1,7,1,3,"Less than High School",20300,"$20,000+",3,3,1,60
"2112",2010,187039,2,6,2,80,2,0,0,1,1,1,7,1,6,"High School or More",20300,"$20,000+",3,3,1,58
"2113",2010,187039,3,6,2,59,3,2,1,0,4,0,7,1,6,"High School or More",20300,"$20,000+",3,3,1,95
"2114",2010,187093,1,6,1,60,1,0,0,1,1,1,1,1,6,"High School or More",42200,"$20,000+",4,4,1,73
"2115",2010,187093,2,6,2,58,2,4,0,1,1,1,1,1,6,"High School or More",42200,"$20,000+",4,4,1,82
"2116",2010,187093,3,6,2,20,3,2,1,0,6,0,1,1,7,"High School or More",42200,"$20,000+",4,4,1,79
"2117",2010,187093,4,6,2,80,6,0,0,1,5,0,1,1,1,"Less than High School",42200,"$20,000+",4,4,1,48
"2118",2010,187106,1,6,2,78,1,0,0,1,1,1,1,1,2,"Less than High School",42000,"$20,000+",5,5,1,70
"2119",2010,187106,2,6,1,88,2,0,0,1,1,1,1,1,0,"Less than High School",42000,"$20,000+",5,5,1,56
"2120",2010,187106,3,6,1,46,3,1,2,1,4,0,1,1,3,"Less than High School",42000,"$20,000+",5,5,1,80
"2121",2010,187106,4,6,2,35,9,0,0,0,6,0,1,1,6,"High School or More",42000,"$20,000+",5,5,1,80
"2122",2010,187106,5,6,2,10,9,0,3,0,6,0,1,1,1,"Less than High School",42000,"$20,000+",5,5,1,63
"2123",2010,187162,1,6,1,51,1,2,0,0,6,0,1,1,11,"High School or More",159400,"$20,000+",2,2,1,51
"2124",2010,187162,2,6,2,81,5,0,0,1,5,0,1,1,4,"Less than High School",159400,"$20,000+",2,2,1,79
"2125",2010,187250,1,6,1,81,1,0,0,1,1,1,1,1,4,"Less than High School",115600,"$20,000+",5,5,1,76
"2126",2010,187250,2,6,2,71,2,0,0,1,1,1,8,1,6,"High School or More",115600,"$20,000+",5,5,1,58
"2127",2010,187250,3,6,2,55,3,2,1,1,5,0,1,1,6,"High School or More",115600,"$20,000+",5,5,1,78
"2128",2010,187250,4,6,2,17,9,3,0,0,6,0,1,1,5,"Less than High School",115600,"$20,000+",5,5,1,63
"2129",2010,187250,5,6,1,42,10,0,0,0,6,0,1,1,6,"High School or More",115600,"$20,000+",5,5,1,79
"2130",2010,187474,1,6,1,65,1,0,0,0,1,1,1,1,7,"High School or More",59700,"$20,000+",4,4,1,62
"2131",2010,187474,2,6,2,62,2,3,0,0,1,1,1,1,0,"Less than High School",59700,"$20,000+",4,4,1,78
"2132",2010,187474,3,6,2,93,6,0,0,1,3,0,1,1,0,"Less than High School",59700,"$20,000+",4,4,1,136
"2133",2010,187474,4,6,2,48,10,0,0,0,6,0,1,1,0,"Less than High School",59700,"$20,000+",4,4,1,93
"2134",2010,187531,1,6,1,81,1,0,0,1,1,1,1,1,2,"Less than High School",60550,"$20,000+",3,3,1,56
"2135",2010,187531,2,6,2,80,2,0,0,1,1,1,1,1,2,"Less than High School",60550,"$20,000+",3,3,1,52
"2136",2010,187531,3,6,2,59,3,2,1,0,6,0,1,1,6,"High School or More",60550,"$20,000+",3,3,1,68
"2137",2010,188082,1,6,1,70,1,4,0,1,1,1,1,1,0,"Less than High School",148740,"$20,000+",5,5,1,50
"2138",2010,188082,2,6,2,61,2,0,0,1,1,1,1,1,0,"Less than High School",148740,"$20,000+",5,5,1,47
"2139",2010,188082,3,6,2,38,3,2,1,1,6,0,1,1,11,"High School or More",148740,"$20,000+",5,5,1,53
"2140",2010,188082,4,6,2,93,5,0,0,1,5,0,1,1,0,"Less than High School",148740,"$20,000+",5,5,1,49
"2141",2010,188082,5,6,1,2,9,3,0,0,6,0,1,1,0,"Less than High School",148740,"$20,000+",5,5,1,42
"2142",2010,188220,1,6,2,80,1,0,0,1,4,0,1,1,6,"High School or More",47600,"$20,000+",2,2,1,88
"2143",2010,188220,2,6,1,58,3,1,0,0,6,0,1,1,7,"High School or More",47600,"$20,000+",2,2,1,104
"2144",2010,188260,1,6,2,81,1,0,0,1,5,0,6,1,10,"High School or More",42200,"$20,000+",2,2,1,77
"2145",2010,188260,2,6,1,43,3,1,0,0,4,0,6,1,7,"High School or More",42200,"$20,000+",2,2,1,98
"2146",2010,188285,1,6,1,82,1,0,0,1,1,1,1,1,8,"High School or More",14600,"< $20,000",5,5,1,60
"2147",2010,188285,3,6,1,53,3,2,1,1,2,1,1,1,6,"High School or More",14600,"< $20,000",5,5,1,103
"2148",2010,188285,4,6,1,14,9,0,3,0,6,0,1,1,3,"Less than High School",14600,"< $20,000",5,5,1,69
"2149",2010,188285,5,6,2,52,4,0,0,0,5,0,1,1,0,"Less than High School",14600,"< $20,000",5,5,1,80
"2150",2010,188309,1,6,1,80,1,0,0,2,1,1,1,1,1,"Less than High School",101800,"$20,000+",4,4,1,47
"2151",2010,188309,2,6,2,79,2,0,0,2,1,1,1,1,2,"Less than High School",101800,"$20,000+",4,4,1,130
"2152",2010,188309,3,6,1,48,3,2,1,0,6,0,1,1,2,"Less than High School",101800,"$20,000+",4,4,1,108
"2153",2010,188309,4,6,1,47,3,2,1,0,4,0,1,1,5,"Less than High School",101800,"$20,000+",4,4,1,108
"2154",2010,188413,1,6,2,82,1,0,0,1,5,0,7,1,6,"High School or More",13200,"< $20,000",2,2,1,45
"2155",2010,188413,2,6,1,47,3,1,0,0,6,0,7,1,2,"Less than High School",13200,"< $20,000",2,2,1,75
"2156",2010,189016,1,6,1,75,1,2,0,0,5,0,1,1,2,"Less than High School",24100,"$20,000+",2,2,1,68
"2157",2010,189016,2,6,2,93,5,0,0,1,5,0,1,1,2,"Less than High School",24100,"$20,000+",2,2,1,76
"2158",2010,189045,1,6,2,83,1,0,0,1,5,0,1,1,1,"Less than High School",13200,"< $20,000",2,2,1,63
"2159",2010,189045,2,6,1,55,3,1,0,0,6,0,1,1,6,"High School or More",13200,"< $20,000",2,2,1,79
"2160",2010,189434,1,6,1,85,1,0,0,2,1,1,1,1,6,"High School or More",51400,"$20,000+",4,4,1,58
"2161",2010,189434,2,6,2,82,2,0,0,2,1,1,1,1,4,"Less than High School",51400,"$20,000+",4,4,1,66
"2162",2010,189434,3,6,1,56,3,2,1,0,4,0,1,1,7,"High School or More",51400,"$20,000+",4,4,1,63
"2163",2010,189434,4,6,1,47,3,2,1,0,6,0,1,1,6,"High School or More",51400,"$20,000+",4,4,1,71
"2164",2010,190973,1,6,1,82,1,0,0,1,4,0,1,1,8,"High School or More",79700,"$20,000+",2,2,1,101
"2165",2010,190973,2,6,1,46,3,0,1,0,4,0,1,1,6,"High School or More",79700,"$20,000+",2,2,1,77
"2166",2010,191232,1,6,2,56,1,2,0,0,5,0,1,1,1,"Less than High School",16000,"< $20,000",3,3,1,68
"2167",2010,191232,2,6,2,88,5,0,0,1,5,0,1,1,0,"Less than High School",16000,"< $20,000",3,3,1,124
"2168",2010,191232,3,6,2,9,9,0,0,0,6,0,1,1,1,"Less than High School",16000,"< $20,000",3,3,1,58
"2169",2010,191374,1,6,2,42,1,6,0,2,1,1,1,1,10,"High School or More",138600,"$20,000+",9,9,1,221
"2170",2010,191374,2,6,1,37,2,0,0,2,1,1,1,1,7,"High School or More",138600,"$20,000+",9,9,1,200
"2171",2010,191374,3,6,2,4,3,1,2,0,6,0,1,1,0,"Less than High School",138600,"$20,000+",9,9,1,216
"2172",2010,191374,4,6,1,2,3,1,2,0,6,0,1,1,0,"Less than High School",138600,"$20,000+",9,9,1,209
"2173",2010,191374,5,6,1,45,7,6,0,3,3,0,1,1,6,"High School or More",138600,"$20,000+",9,9,1,329
"2174",2010,191374,6,6,2,80,5,0,0,2,3,0,1,1,0,"Less than High School",138600,"$20,000+",9,9,1,290
"2175",2010,191374,7,6,2,22,10,0,5,0,6,0,1,1,7,"High School or More",138600,"$20,000+",9,9,1,222
"2176",2010,191374,8,6,2,14,10,0,5,0,6,0,1,1,2,"Less than High School",138600,"$20,000+",9,9,1,204
"2177",2010,191374,9,6,2,10,10,0,5,0,6,0,1,1,1,"Less than High School",138600,"$20,000+",9,9,1,205
"2178",2010,192445,1,6,2,50,1,7,0,3,1,1,1,1,6,"High School or More",60500,"$20,000+",7,7,1,59
"2179",2010,192445,2,6,1,52,2,0,0,3,1,1,1,1,6,"High School or More",60500,"$20,000+",7,7,1,61
"2180",2010,192445,3,6,1,20,3,1,2,0,6,0,1,1,7,"High School or More",60500,"$20,000+",7,7,1,74
"2181",2010,192445,4,6,2,15,3,1,2,0,6,0,1,1,4,"Less than High School",60500,"$20,000+",7,7,1,66
"2182",2010,192445,5,6,2,10,3,1,2,0,6,0,1,1,2,"Less than High School",60500,"$20,000+",7,7,1,55
"2183",2010,192445,6,6,1,64,7,7,0,0,6,0,1,1,2,"Less than High School",60500,"$20,000+",7,7,1,71
"2184",2010,192445,7,6,2,84,5,0,0,2,5,0,1,1,1,"Less than High School",60500,"$20,000+",7,7,1,111
"2185",2010,193579,1,6,1,82,1,0,0,1,1,1,1,1,7,"High School or More",30500,"$20,000+",3,3,1,67
"2186",2010,193579,2,6,2,82,2,0,0,1,1,1,1,1,6,"High School or More",30500,"$20,000+",3,3,1,68
"2187",2010,193579,3,6,1,59,3,2,1,0,4,0,1,1,7,"High School or More",30500,"$20,000+",3,3,1,125
"2188",2010,194022,1,6,1,81,1,0,0,2,1,1,1,1,0,"Less than High School",49000,"$20,000+",5,5,1,54
"2189",2010,194022,2,6,2,79,2,0,0,2,1,1,1,1,0,"Less than High School",49000,"$20,000+",5,5,1,52
"2190",2010,194022,3,6,2,52,3,2,1,0,4,0,1,1,6,"High School or More",49000,"$20,000+",5,5,1,87
"2191",2010,194022,4,6,1,41,3,2,1,0,6,0,1,1,0,"Less than High School",49000,"$20,000+",5,5,1,76
"2192",2010,194022,5,6,2,81,7,0,0,0,6,0,1,1,0,"Less than High School",49000,"$20,000+",5,5,1,67
"2193",2010,194275,1,6,2,93,1,0,0,1,4,0,8,1,0,"Less than High School",10200,"< $20,000",2,2,1,65
"2194",2010,194275,2,6,1,59,3,1,0,0,6,0,8,1,3,"Less than High School",10200,"< $20,000",2,2,1,78
"2195",2010,194645,1,6,2,78,1,0,0,3,1,1,1,1,2,"Less than High School",45800,"$20,000+",5,5,1,79
"2196",2010,194645,2,6,1,82,2,0,0,3,1,1,1,1,1,"Less than High School",45800,"$20,000+",5,5,1,84
"2197",2010,194645,3,6,1,50,3,1,2,0,6,0,1,1,6,"High School or More",45800,"$20,000+",5,5,1,136
"2198",2010,194645,4,6,1,47,3,1,2,0,6,0,1,1,6,"High School or More",45800,"$20,000+",5,5,1,117
"2199",2010,194645,5,6,1,43,3,1,2,0,4,0,1,1,7,"High School or More",45800,"$20,000+",5,5,1,96
"2200",2010,195469,1,6,1,73,1,5,0,2,1,1,7,1,2,"Less than High School",40100,"$20,000+",5,5,1,171
"2201",2010,195469,2,6,2,66,2,0,0,2,1,1,7,1,2,"Less than High School",40100,"$20,000+",5,5,1,171
"2202",2010,195469,3,6,1,44,3,2,1,0,6,0,7,1,10,"High School or More",40100,"$20,000+",5,5,1,226
"2203",2010,195469,4,6,1,33,3,2,1,0,6,0,7,1,6,"High School or More",40100,"$20,000+",5,5,1,236
"2204",2010,195469,5,6,2,87,5,0,0,1,5,0,7,1,1,"Less than High School",40100,"$20,000+",5,5,1,197
"2205",2010,195498,1,6,1,60,1,3,0,0,1,1,1,1,6,"High School or More",66900,"$20,000+",3,3,1,55
"2206",2010,195498,2,6,2,57,2,0,0,0,1,1,1,1,2,"Less than High School",66900,"$20,000+",3,3,1,54
"2207",2010,195498,3,6,2,80,5,0,0,1,5,0,1,1,0,"Less than High School",66900,"$20,000+",3,3,1,61
"2208",2010,196135,1,6,1,42,1,2,0,0,6,0,1,1,6,"High School or More",55400,"$20,000+",2,2,1,98
"2209",2010,196135,2,6,2,83,5,0,0,1,5,0,1,1,2,"Less than High School",55400,"$20,000+",2,2,1,97
"2210",2010,196184,1,6,2,52,1,0,5,3,6,0,1,1,2,"Less than High School",35000,"$20,000+",5,5,1,65
"2211",2010,196184,2,6,1,23,3,1,0,0,6,0,1,1,8,"High School or More",35000,"$20,000+",5,5,1,66
"2212",2010,196184,3,6,1,19,3,1,0,0,6,0,1,1,7,"High School or More",35000,"$20,000+",5,5,1,60
"2213",2010,196184,4,6,1,16,3,1,0,0,6,0,1,1,4,"Less than High School",35000,"$20,000+",5,5,1,58
"2214",2010,196184,5,6,1,93,5,0,0,1,5,0,1,1,1,"Less than High School",35000,"$20,000+",5,5,1,78
"2215",2010,196288,1,6,1,81,1,0,0,1,5,0,1,1,6,"High School or More",33700,"$20,000+",2,2,1,78
"2216",2010,196288,2,6,2,56,3,0,1,0,6,0,1,1,6,"High School or More",33700,"$20,000+",2,2,1,95
"2217",2010,196401,1,6,1,89,1,0,0,1,1,1,1,1,1,"Less than High School",30000,"$20,000+",3,3,1,65
"2218",2010,196401,2,6,2,83,2,0,0,1,1,1,1,1,1,"Less than High School",30000,"$20,000+",3,3,1,57
"2219",2010,196401,3,6,1,61,3,2,1,0,4,0,1,1,1,"Less than High School",30000,"$20,000+",3,3,1,81
"2220",2010,196420,1,6,2,51,1,2,0,0,6,0,7,1,10,"High School or More",117450,"$20,000+",3,3,1,71
"2221",2010,196420,2,6,2,80,5,0,0,1,5,0,7,1,6,"High School or More",117450,"$20,000+",3,3,1,65
"2222",2010,196752,1,6,1,86,1,0,0,1,1,1,1,1,1,"Less than High School",58800,"$20,000+",3,3,1,74
"2223",2010,196752,2,6,2,76,2,0,0,1,1,1,1,1,1,"Less than High School",58800,"$20,000+",3,3,1,75
"2224",2010,196752,3,6,1,47,3,2,1,0,6,0,1,1,10,"High School or More",58800,"$20,000+",3,3,1,141
"2225",2010,196779,1,6,1,49,1,4,0,1,1,1,1,1,10,"High School or More",142000,"$20,000+",4,4,1,95
"2226",2010,196779,3,6,2,10,3,2,1,0,6,0,8,1,1,"Less than High School",142000,"$20,000+",4,4,1,91
"2227",2010,196779,4,6,2,93,5,0,0,1,5,0,1,1,6,"High School or More",142000,"$20,000+",4,4,1,107
"2228",2010,196975,1,6,1,51,1,0,0,2,1,1,1,1,5,"Less than High School",84400,"$20,000+",5,5,1,52
"2229",2010,196975,2,6,2,52,2,5,0,2,1,1,1,1,0,"Less than High School",84400,"$20,000+",5,5,1,56
"2230",2010,196975,3,6,1,21,3,2,1,0,6,0,1,1,6,"High School or More",84400,"$20,000+",5,5,1,63
"2231",2010,196975,4,6,2,18,3,2,1,0,6,0,1,1,6,"High School or More",84400,"$20,000+",5,5,1,78
"2232",2010,196975,5,6,2,86,6,0,0,1,4,0,1,1,0,"Less than High School",84400,"$20,000+",5,5,1,76
"2233",2010,197116,1,6,2,57,1,2,0,0,6,0,1,1,2,"Less than High School",9000,"< $20,000",2,2,1,64
"2234",2010,197116,2,6,2,86,5,0,0,1,5,0,1,1,2,"Less than High School",9000,"< $20,000",2,2,1,79
"2235",2010,197193,1,6,2,54,1,4,0,2,5,0,7,1,6,"High School or More",68100,"$20,000+",4,4,1,131
"2236",2010,197193,2,6,1,23,3,1,0,0,6,0,7,1,6,"High School or More",68100,"$20,000+",4,4,1,231
"2237",2010,197193,3,6,2,21,3,1,0,0,6,0,7,1,7,"High School or More",68100,"$20,000+",4,4,1,162
"2238",2010,197193,4,6,2,85,5,0,0,1,5,0,7,1,6,"High School or More",68100,"$20,000+",4,4,1,180
"2239",2010,197260,1,6,2,82,1,0,0,2,5,0,7,1,0,"Less than High School",48600,"$20,000+",5,5,1,55
"2240",2010,197260,2,6,1,52,3,1,0,0,6,0,7,1,6,"High School or More",48600,"$20,000+",5,5,1,81
"2241",2010,197260,3,6,2,46,3,1,0,1,1,1,7,1,8,"High School or More",48600,"$20,000+",5,5,1,89
"2242",2010,197260,4,6,2,3,9,3,5,0,6,0,7,1,0,"Less than High School",48600,"$20,000+",5,5,1,72
"2243",2010,197260,5,6,1,42,4,0,0,1,1,1,7,1,2,"Less than High School",48600,"$20,000+",5,5,1,79
"2244",2010,197542,1,6,2,44,1,0,0,3,1,1,1,1,10,"High School or More",65500,"$20,000+",8,7,1,58
"2245",2010,197542,2,6,1,42,2,0,6,3,1,1,1,1,3,"Less than High School",65500,"$20,000+",8,7,1,57
"2246",2010,197542,3,6,2,19,3,1,2,0,6,0,1,1,7,"High School or More",65500,"$20,000+",8,7,1,75
"2247",2010,197542,4,6,2,17,3,1,2,0,6,0,1,1,5,"Less than High School",65500,"$20,000+",8,7,1,68
"2248",2010,197542,5,6,2,11,3,1,2,0,6,0,1,1,2,"Less than High School",65500,"$20,000+",8,7,1,59
"2249",2010,197542,6,6,1,88,6,0,0,2,5,0,1,1,7,"High School or More",65500,"$20,000+",8,7,1,84
"2250",2010,197542,7,6,1,35,8,0,6,0,4,0,1,1,2,"Less than High School",65500,"$20,000+",8,7,1,83
"2251",2010,197542,8,6,1,41,12,0,0,0,2,1,1,1,3,"Less than High School",65500,"$20,000+",8,1,1,83
"2252",2010,197700,1,6,1,83,1,0,0,2,5,0,1,1,7,"High School or More",70000,"$20,000+",3,3,1,63
"2253",2010,197700,2,6,1,47,3,0,1,0,3,0,1,1,7,"High School or More",70000,"$20,000+",3,3,1,85
"2254",2010,197700,3,6,1,46,3,0,1,0,6,0,1,1,6,"High School or More",70000,"$20,000+",3,3,1,85
"2255",2010,197771,1,6,2,70,1,0,0,2,1,1,8,1,2,"Less than High School",105130,"$20,000+",4,4,1,83
"2256",2010,197771,2,6,1,81,2,0,0,2,1,1,8,1,1,"Less than High School",105130,"$20,000+",4,4,1,72
"2257",2010,197771,3,6,1,43,3,1,2,0,6,0,8,1,11,"High School or More",105130,"$20,000+",4,4,1,90
"2258",2010,197771,4,6,1,28,3,1,2,0,6,0,8,1,7,"High School or More",105130,"$20,000+",4,4,1,59
"2259",2010,197948,1,6,2,57,1,5,0,2,1,1,1,1,1,"Less than High School",102300,"$20,000+",8,8,1,67
"2260",2010,197948,2,6,1,64,2,0,0,2,1,1,1,1,2,"Less than High School",102300,"$20,000+",8,8,1,62
"2261",2010,197948,3,6,1,33,3,1,2,0,6,0,1,1,6,"High School or More",102300,"$20,000+",8,8,1,87
"2262",2010,197948,4,6,1,18,3,1,2,0,6,0,1,1,5,"Less than High School",102300,"$20,000+",8,8,1,59
"2263",2010,197948,5,6,2,81,5,0,0,1,5,0,1,1,0,"Less than High School",102300,"$20,000+",8,8,1,67
"2264",2010,197948,6,6,2,34,10,0,0,2,3,0,1,1,7,"High School or More",102300,"$20,000+",8,8,1,86
"2265",2010,197948,7,6,2,12,10,6,0,0,6,0,1,1,1,"Less than High School",102300,"$20,000+",8,8,1,70
"2266",2010,197948,8,6,1,7,10,6,0,0,6,0,1,1,1,"Less than High School",102300,"$20,000+",8,8,1,63
"2267",2010,198120,1,6,1,83,1,0,0,1,5,0,1,1,4,"Less than High School",48410,"$20,000+",4,4,1,89
"2268",2010,198120,2,6,2,56,3,0,1,1,4,0,1,1,10,"High School or More",48410,"$20,000+",4,4,1,76
"2269",2010,198120,3,6,2,24,9,2,0,0,6,0,1,1,8,"High School or More",48410,"$20,000+",4,4,1,92
"2270",2010,198120,4,6,1,3,9,0,0,0,6,0,1,1,0,"Less than High School",48410,"$20,000+",4,4,1,62
"2271",2010,198238,1,6,2,89,1,0,0,1,1,1,1,1,0,"Less than High School",66400,"$20,000+",7,7,1,37
"2272",2010,198238,2,6,1,93,2,0,0,1,1,1,1,1,0,"Less than High School",66400,"$20,000+",7,7,1,65
"2273",2010,198238,3,6,2,44,3,1,2,3,1,1,1,1,6,"High School or More",66400,"$20,000+",7,7,1,65
"2274",2010,198238,4,6,2,17,9,3,7,0,6,0,1,1,5,"Less than High School",66400,"$20,000+",7,7,1,52
"2275",2010,198238,5,6,2,12,9,3,7,0,6,0,1,1,2,"Less than High School",66400,"$20,000+",7,7,1,63
"2276",2010,198238,6,6,2,8,9,3,7,0,6,0,1,1,1,"Less than High School",66400,"$20,000+",7,7,1,65
"2277",2010,198238,7,6,1,45,4,0,0,3,1,1,1,1,7,"High School or More",66400,"$20,000+",7,7,1,47
"2278",2010,198266,1,6,1,52,1,0,0,2,1,1,1,1,7,"High School or More",153580,"$20,000+",5,5,1,78
"2279",2010,198266,2,6,2,47,2,5,0,2,1,1,1,1,6,"High School or More",153580,"$20,000+",5,5,1,68
"2280",2010,198266,3,6,2,28,3,2,1,0,6,0,1,1,10,"High School or More",153580,"$20,000+",5,5,1,90
"2281",2010,198266,4,6,2,24,3,2,1,0,6,0,1,1,10,"High School or More",153580,"$20,000+",5,5,1,81
"2282",2010,198266,5,6,2,83,6,0,0,1,4,0,1,1,0,"Less than High School",153580,"$20,000+",5,5,1,92
"2283",2010,198576,1,6,2,83,1,0,0,1,5,0,7,1,2,"Less than High School",27100,"$20,000+",2,2,1,24
"2284",2010,198576,2,6,2,62,3,1,0,0,5,0,7,1,6,"High School or More",27100,"$20,000+",2,2,1,36
"2285",2010,198922,1,6,1,51,1,0,0,2,1,1,1,1,0,"Less than High School",33000,"$20,000+",6,6,1,102
"2286",2010,198922,2,6,2,46,2,6,5,2,1,1,1,1,0,"Less than High School",33000,"$20,000+",6,6,1,80
"2287",2010,198922,3,6,2,18,3,2,1,0,6,0,1,1,7,"High School or More",33000,"$20,000+",6,6,1,95
"2288",2010,198922,4,6,1,14,3,2,1,0,6,0,1,1,2,"Less than High School",33000,"$20,000+",6,6,1,81
"2289",2010,198922,5,6,1,86,6,0,0,1,1,1,1,1,0,"Less than High School",33000,"$20,000+",6,6,1,73
"2290",2010,198922,6,6,2,79,6,0,0,1,1,1,1,1,0,"Less than High School",33000,"$20,000+",6,6,1,124
"2291",2010,198926,1,6,2,85,1,0,0,1,5,0,1,1,6,"High School or More",20400,"$20,000+",2,2,1,86
"2292",2010,198926,2,6,2,54,3,1,0,0,2,1,8,1,10,"High School or More",20400,"$20,000+",2,2,1,114
"2293",2010,199041,1,6,2,87,1,0,0,1,5,0,1,1,4,"Less than High School",12000,"< $20,000",2,2,1,89
"2294",2010,199041,2,6,1,59,3,1,0,0,3,0,1,1,4,"Less than High School",12000,"< $20,000",2,2,1,86
"2295",2010,199244,1,6,1,56,1,0,0,1,1,1,1,1,2,"Less than High School",126300,"$20,000+",5,5,1,67
"2296",2010,199244,2,6,2,54,2,5,4,1,1,1,1,1,10,"High School or More",126300,"$20,000+",5,5,1,64
"2297",2010,199244,3,6,2,16,3,2,1,0,6,0,1,1,4,"Less than High School",126300,"$20,000+",5,5,1,65
"2298",2010,199244,4,6,1,86,6,0,0,1,1,1,1,1,0,"Less than High School",126300,"$20,000+",5,5,1,79
"2299",2010,199244,5,6,2,82,6,0,0,1,1,1,1,1,0,"Less than High School",126300,"$20,000+",5,5,1,87
"2300",2010,199270,1,6,2,51,1,0,0,2,1,1,7,1,6,"High School or More",35600,"$20,000+",5,5,1,43
"2301",2010,199270,2,6,1,48,2,5,0,2,1,1,7,1,6,"High School or More",35600,"$20,000+",5,5,1,45
"2302",2010,199270,3,6,1,19,3,1,2,0,6,0,7,1,6,"High School or More",35600,"$20,000+",5,5,1,66
"2303",2010,199270,4,6,1,15,3,1,2,0,6,0,7,1,4,"Less than High School",35600,"$20,000+",5,5,1,57
"2304",2010,199270,5,6,2,81,6,0,0,1,3,0,7,1,0,"Less than High School",35600,"$20,000+",5,5,1,70
"2305",2010,199400,1,6,2,35,1,3,2,0,6,0,1,1,7,"High School or More",54400,"$20,000+",3,3,1,178
"2306",2010,199400,2,6,1,84,5,0,0,1,1,1,1,1,1,"Less than High School",54400,"$20,000+",3,3,1,216
"2307",2010,199400,3,6,2,75,5,0,0,1,1,1,1,1,1,"Less than High School",54400,"$20,000+",3,3,1,263
"2308",2010,200920,1,6,2,86,1,0,0,1,4,0,1,1,7,"High School or More",101000,"$20,000+",2,2,1,153
"2309",2010,200920,2,6,2,61,3,1,0,0,4,0,8,1,11,"High School or More",101000,"$20,000+",2,2,1,281
"2310",2010,202605,1,6,2,61,1,2,0,0,4,0,1,1,6,"High School or More",27400,"$20,000+",2,2,1,70
"2311",2010,202605,2,6,2,93,5,0,0,1,5,0,1,1,0,"Less than High School",27400,"$20,000+",2,2,1,81
"2312",2010,202955,1,6,2,58,1,4,0,1,1,1,1,1,1,"Less than High School",6600,"< $20,000",5,5,1,105
"2313",2010,202955,2,6,1,64,2,0,0,1,1,1,1,1,2,"Less than High School",6600,"< $20,000",5,5,1,85
"2314",2010,202955,3,6,2,28,3,1,2,1,4,0,1,1,10,"High School or More",6600,"< $20,000",5,5,1,140
"2315",2010,202955,4,6,2,86,5,0,0,1,5,0,1,1,2,"Less than High School",6600,"< $20,000",5,5,1,106
"2316",2010,202955,5,6,1,6,9,3,0,0,6,0,1,1,1,"Less than High School",6600,"< $20,000",5,5,1,90
"2317",2010,203321,1,6,1,39,1,0,5,2,1,1,1,1,7,"High School or More",70000,"$20,000+",5,5,1,217
"2318",2010,203321,2,6,2,41,2,0,0,2,1,1,1,1,6,"High School or More",70000,"$20,000+",5,5,1,256
"2319",2010,203321,3,6,2,4,3,2,1,0,6,0,1,1,0,"Less than High School",70000,"$20,000+",5,5,1,207
"2320",2010,203321,4,6,1,0,3,2,1,0,6,0,1,1,0,"Less than High School",70000,"$20,000+",5,5,1,220
"2321",2010,203321,5,6,1,80,5,0,0,1,5,0,1,1,0,"Less than High School",70000,"$20,000+",5,5,1,285
